-18.341330,29.030355,-1000.717285
-19.786270,29.028553,-1000.903809
-21.700251,29.006187,-1000.711914
-25.238123,28.958492,-1001.095215
-25.387259,28.930134,-1003.506348
-24.160465,28.922337,-1007.109863
-20.023870,28.965725,-1008.996582
-17.095589,29.017302,-1009.702637
-18.689194,29.037935,-1008.638672
-19.445881,29.044239,-1007.444336
-23.130768,29.001755,-1006.437988
-20.213812,28.993908,-1004.417969
-19.028023,28.968361,-1001.841797
-18.565498,28.939156,-999.700195
-19.997311,28.901850,-998.920898
-25.918016,28.839804,-999.603027
-25.016203,28.840542,-1000.782715
-24.879547,28.852554,-1000.458496
-20.889280,28.894707,-1000.634766
-19.996809,28.921167,-999.764160
-24.115667,28.907299,-1000.107910
-24.384871,28.927189,-1000.252441
-25.733229,28.941978,-1000.198242
-20.184448,29.000601,-1000.435059
-17.194595,29.028667,-1000.211914
-16.691423,29.019646,-1000.322266
-17.150690,28.994930,-1000.339844
-19.946585,28.958961,-1000.262207
-18.586817,28.963827,-1001.907227
-18.664608,30.547564,-1002.153809
-17.845507,32.496937,-1003.809570
-18.043036,36.087971,-1001.945312
-18.822794,37.778912,-1002.350586
-20.054018,38.327877,-1003.002930
-22.085361,37.578678,-1005.811035
-25.266159,34.601551,-1009.389160
-26.819130,33.284374,-1007.530273
-27.538811,29.475245,-1007.552734
-26.710300,28.646086,-1003.424805
-25.493876,27.678436,-1006.066895
-26.057411,28.119909,-1007.311035
-25.824289,29.590464,-1009.106934
-26.707310,28.800840,-1009.782227
-24.742689,29.355198,-1007.278320
-24.186918,28.458000,-1008.284180
-21.169559,28.825975,-1007.247070
-20.956406,29.117851,-1008.599609
-20.956406,29.117851,-1008.599609
-18.887108,30.452906,-1008.590820
-20.036362,35.794670,-1008.347656
-20.748907,35.966213,-1007.860840
-20.748907,35.966213,-1007.860840
-26.324190,36.251766,-1008.126953
-26.383850,33.873775,-1008.171387
-28.311232,32.993324,-1007.958496
-26.615311,32.782982,-1008.161133
-26.615311,32.782982,-1008.161133
-25.272501,30.313942,-1008.004883
-26.343407,30.139126,-1008.096680
-25.535872,27.153433,-1008.144043
-26.858465,28.469919,-1008.046387
-24.663771,28.817886,-1008.161621
-22.540977,29.242834,-1008.128418
-19.423466,29.611862,-1008.226562
-17.434677,28.296637,-1008.278320
-17.393890,28.917273,-1008.253418
-17.928312,28.767345,-1006.730469
-19.163408,28.916090,-1004.784668
-18.656719,29.202980,-1001.296875
-18.679604,28.820787,-999.638184
-17.992592,29.070562,-1000.621582
-19.822876,28.998587,-1001.637207
-20.361563,29.017784,-1004.547852
-20.361563,29.017784,-1004.547852
-21.854162,29.131302,-1002.044922
-20.087811,28.981220,-1001.191406
-18.753872,29.042566,-999.123535
-17.566969,28.976038,-998.895508
-16.997604,28.935472,-1001.091797
-18.906073,28.961775,-1000.078613
-18.145346,28.917200,-1001.311035
-19.137747,28.965284,-999.799316
-19.137747,28.965284,-999.799316
-17.964823,28.978991,-1000.044922
-18.139534,28.975710,-1002.016113
-18.506559,28.987865,-1003.557617
-18.272799,28.947937,-1007.588867
-18.272799,28.947937,-1007.588867
-18.691982,28.942444,-1008.802246
-18.352413,28.928429,-1009.405762
-18.361166,28.919832,-1008.857422
-18.455635,28.931046,-1007.371094
-19.843616,28.916250,-1008.186035
-20.342451,28.932474,-1007.821777
-21.825180,28.937160,-1007.101074
-21.525368,28.945866,-1006.429199
-20.818171,28.957527,-1004.520508
-21.143225,28.933651,-1006.568359
-18.768671,28.945229,-1007.513184
-19.622972,30.497602,-1009.011230
-17.598602,32.431686,-1009.616211
-18.090273,35.991665,-1007.540039
-18.827223,37.656876,-1008.451172
-18.148319,38.222824,-1007.304199
-19.518909,37.503498,-1007.044434
-17.975071,36.163090,-1006.579590
-18.507542,36.795406,-1004.550293
-18.448864,34.999142,-1006.733398
-18.584654,30.021727,-1009.007812
-18.055653,28.127659,-1009.645508
-18.230167,27.732517,-1006.012695
-18.276825,28.277771,-1006.665527
-18.514315,32.397636,-1004.579590
-18.357851,29.345680,-1000.979492
-18.366808,28.947723,-1000.684082
-18.374762,29.039431,-999.884277
-18.372375,28.878542,-1000.160156
-19.902718,29.014336,-1000.372070
-20.235708,28.908230,-1000.280762
-23.352274,28.875086,-1000.361328
-23.391489,28.911823,-1000.113770
-25.768932,28.825373,-1000.118652
-26.128601,28.852703,-1001.675781
